Date,AAPL_bu,AMT_bu,AMZN_bu,BA_bu,BAC_bu,BHP_bu,COR_bu,CVX_bu,DUK_bu,DVA_bu,ECL_bu,GE_bu,GOOGL_bu,JPM_bu,KO_bu,LLY_bu,META_bu,MMM_bu,MSFT_bu,NEE_bu,NKE_bu,NVDA_bu,PEP_bu,PG_bu,PLD_bu,RIO_bu,SBUX_bu,SLB_bu,SO_bu,SPG_bu,VZ_bu,WFC_bu,XOM_bu
2022-11-29,155.0903196243131,219.2788534089713,101.01188333884126,188.60775866106073,36.839603013934465,60.914640372750014,167.2928465812293,178.98377573516692,95.19623818837354,74.1937342777738,155.80052659486577,70.5206271263494,103.37176083073395,133.8542805622997,60.685270680001075,366.2611808475814,124.03705666368805,122.47286233642404,254.26692186772115,83.87458585021336,111.21781439959675,174.66882756633112,178.51852108510667,145.26001605295394,114.29451361035119,64.34721762758129,102.10323562776051,54.15178910011234,63.79726824908258,111.66503697795487,36.02744872256145,46.26496693366146,110.60971695084291
2022-11-30,154.80169579188075,220.1150498539184,100.97848034491403,186.7004019192371,36.871805532488025,61.50921496263144,168.99415418529034,179.07576590319306,95.77709118224874,74.65796608810976,156.20411030176754,70.31288545521139,104.32003982973393,134.40236777335417,61.19225540538996,367.65143604663336,125.25075171303834,122.4787574673536,256.863065508448,84.12834128971693,112.13814857674872,176.09662968443448,179.1370231330534,146.33026532428627,114.90199088644411,64.81874728757067,102.64289117493311,54.15178910011234,64.24000019582621,111.86003069147787,36.11106035938549,46.417486263285646,110.61418964422738
2022-12-01,155.039451335101,220.6880196455409,101.13948951897162,183.83566469611773,36.810467526900624,61.66861865549434,170.54359402073797,178.78524202103546,96.26145019092837,74.9770955313506,156.51893950726532,69.72426239554528,104.89004890594951,134.23917466587983,61.59244390709672,368.7817993128394,125.97288831285704,122.26301466423322,258.2048990269563,84.24366273758669,112.67623172305277,176.82870501208532,179.99582335966534,146.97341457716146,115.05387611689157,64.80243576044849,102.65033305570333,54.124261929617234,64.64281317056324,111.64892094693559,36.122813644517166,46.42301325544585,110.46604479293966
2022-12-02,154.97127780796018,220.38885155701004,101.03472695774327,183.60791254206677,36.74310435405887,61.601458755714305,172.50577856668463,178.72707813957342,96.51996955889894,75.42060150400522,155.4381634083419,69.11235128676356,104.50585667957422,133.73681385007893,62.022303299435464,370.88041762052006,126.36662449019828,121.99865958893915,257.7935456060777,84.41042383419183,113.10630415510524,176.61393392044275,180.63468617483463,147.44247215848262,115.18977606804212,64.52047498530244,102.46909902549518,54.13566141552321,64.91259070537058,111.47875977114364,36.07361802010245,46.365407331065754,110.48797519521868
2022-12-05,154.66740145826657,219.89893515559928,101.03324156627913,184.00637158558155,37.12880148585797,61.8786812373807,173.632729505564,179.1475261770513,96.66685311930861,75.68980217115183,154.37721958555915,68.71515445118968,104.20524244047462,133.67269243597661,62.22239440516677,371.58804409013015,126.060023606007,121.91216536316014,257.0672522351669,84.53650905165158,113.48951322292265,176.58428180107097,180.82420332096956,147.66673686908945,114.84380440621452,64.80983670662292,102.94953018050202,54.11999076884395,65.17160210359525,111.45725562452762,36.097585999187665,46.88239692762374,110.91497974733215
2022-12-06,154.31640412048125,218.82080491938146,101.24736587852952,183.56301932774886,37.71930689860114,62.01545895034108,174.33469050732216,180.09612178059243,96.72558220823518,75.98153312924441,153.48819012043433,68.62532035080577,103.73242324796358,133.6562128855113,62.37753962954224,372.0471208246197,125.09416002720064,121.80237986068704,256.35818246083545,84.268843676705,113.08214453460369,175.7701294092472,180.89339424739973,147.9751260876738,114.59305558765298,65.08448550749684,102.71432186570534,53.864541566999954,65.44604575830202,111.49674317335766,36.14258909507966,47.20665629158097,111.6753475361632
2022-12-07,154.15076065436082,217.70065353205996,101.38524951932625,183.44158010905397,38.1058135312639,62.01739372591528,175.13147936634502,180.5369802649478,96.62029033398548,76.27979650968224,152.95406900319418,68.57409472323079,103.07701022446358,133.65241421335483,62.50019932425416,372.90200994387925,123.41355318907955,121.71195246025817,255.38350032303762,83.98431897452471,112.3865312936426,175.17451756057991,180.99616607341716,148.27909978026017,114.4676646173479,65.22769710461438,102.60474625158079,53.674649833312195,65.70272445954318,111.51938175777424,36.18541989233127,47.56484050340457,112.08229279276937
2022-12-08,152.70284696583272,215.31629119769877,100.84844886908701,183.3312497898465,38.428663952017814,61.68518130183964,175.8064707457761,180.82918354790382,96.51494024950152,75.91134631708964,151.96994190243987,68.5080501201143,101.68157422562503,133.3535773303449,62.45656451971237,373.8533747073542,122.37372119052806,121.35499908704703,252.64366611506108,83.40456805805086,110.8769629187734,173.19169211183765,181.1455697136313,148.46427954972415,114.18576910866649,65.29004166250725,102.42128056124228,53.66907526258899,65.82192572646142,111.01206690122467,36.223859910574284,47.82508367381979,112.4059260230315
2022-12-09,152.86117028658268,214.9828404954259,100.75130179474685,183.5582818581709,38.498332090742366,61.66499374215639,175.64794260686563,181.95966230735675,96.75226373220742,75.89019315591133,151.83913525870292,68.93654420111068,101.83095654728477,133.3033487238706,62.52218037644338,373.457240469055,122.53273346164762,121.31229790891057,252.67732190329167,83.45197199441606,110.42701855383314,174.10517069407683,181.28693930169854,148.97734478828156,113.84774353920491,65.69622258397357,102.49653650279056,54.07118503452499,66.05149888447932,110.86054525252887,36.201628977136124,47.81814160395593,112.77674239429416
2022-12-12,152.5747235558386,214.0404061594751,99.55982262754674,185.24759078196018,38.380761556704286,61.86796864750165,175.20855006806207,182.009389403605,97.09262178029844,76.19087702985848,150.75418423408448,68.95439429797472,101.99792495339344,133.21522875380677,62.704759570472746,373.1282268467598,122.59232269930102,120.52596204802424,253.4374728782131,83.81027436172039,111.14212582888311,176.01762661074522,181.30211896711367,149.62541572841153,114.14193034082203,66.10178820598097,102.72104072429572,53.708605445802206,66.81187737886664,110.90137358094094,36.184836046585474,47.74188297998063,112.54170754090147
2022-12-13,152.42186231043868,215.01268686518264,98.77502054044946,186.9430354222544,38.28651517031565,62.08037321684224,174.656299195201,181.49616458462802,97.5015101902494,76.49038106727768,150.71694671788694,69.00112687501573,101.99878606074266,133.2225344695992,62.80340566996542,372.965276757585,123.26631582894328,120.18879452338747,255.01070198631268,84.05547015761125,111.83827836531215,179.06984271558474,180.9529050688097,150.05542961835246,115.15562981855427,66.47964808766527,102.81952232188294,53.38737218135256,67.39081406396191,111.46443976258514,36.164487359630705,47.718044039858704,112.1583837956762
2022-12-14,152.05210303367056,215.04552809929683,97.71748526164963,188.66927235775816,38.1827991010458,62.19439216498088,173.43725097763402,180.66536390826485,98.0302822577314,76.60906367759472,150.32870782192958,69.01497067488472,101.86934524052555,133.22239506250727,62.833683884659635,371.72811779796604,123.9673749423527,119.69405328361309,256.39395711545956,84.3468406446555,112.25392333780442,180.56222565478708,180.39267656351234,150.3410301217128,116.09806358115458,66.71297962532927,102.91132496904972,52.86650339792889,67.93179005260019,111.69536130182438,36.170063379915405,47.70116357018047,111.6064692019636
2022-12-15,152.61089073974858,214.9605831266198,97.16654258138938,189.1720422428342,38.10920423266206,62.17579041869777,172.46604270007046,180.26512167001425,98.35389662321757,76.36313780014714,150.47556019105483,69.50743064231747,102.07632897628433,133.44144515125387,62.68101306283516,370.81641683835784,124.08694639117928,120.03620403276813,256.42555685621244,84.4578954974578,112.24371913036329,180.97219518725197,179.88112908977863,150.33023706197739,116.33670852910834,66.80144397738589,102.76035036159051,52.65475933938731,68.2253612637511,111.65494964973081,36.16858202587559,47.76354523735278,111.22030700329255
2022-12-16,152.87178005321294,215.01464648789621,97.0274359048861,189.70578480235727,37.99879745594519,62.09919099870387,171.8732690518458,179.8223914528876,98.14093220114877,76.06187642229736,150.81624675190614,69.96054758340794,102.26465526434977,133.71983765596815,62.46625310096393,370.8707569012147,124.50198168959668,120.3476910916251,256.2960116649768,84.2717124239266,112.19647268542232,180.88679996529405,179.66187274976005,149.87929415161776,116.27066211236466,66.77097029788865,102.5884641569159,52.46229194123265,68.20495428652659,111.47845947791872,36.17546224708301,47.79893791819077,110.76436746566533
2022-12-19,152.9983228841276,215.43558932623444,97.32018015340766,190.3412646557595,37.79811413057824,62.004261900301145,171.64334424539263,179.276319469816,98.02691300799741,75.89963272717759,151.4551819391501,70.16902992417461,102.67427886172119,133.815110087938,62.261936328936926,371.132200128247,124.49038012651613,120.4856894297759,256.36498053084284,84.2035489723562,112.39911965748786,180.37221669711224,179.54983835892472,149.5081434229874,116.36297248417301,66.68545282150271,102.55711386727384,52.08937220734076,68.21634263792144,111.4987581043879,36.14105024578415,47.668044693984925,110.36234151367121
2022-12-20,153.26474931760978,215.51456981857388,97.55833287860607,191.21478836699958,37.519032798374305,61.62226972869846,170.96787605877861,178.7653869623588,97.88920744681539,75.94157815512241,151.655578896571,70.06411577321606,102.95552538806551,133.8600333798724,62.181019057744706,371.20453527874247,124.438006871547,120.61775659753403,256.381880205158,84.17540090819344,112.43446782511246,179.6367191160039,179.52107918992294,149.29310398446904,116.43635803399114,66.46354644222042,102.58527970339865,52.040651079214626,68.26080398279286,111.48319262440114,36.08413737183142,47.49843620260687,110.05338608595537
2022-12-21,152.52465437995477,215.44838339495283,97.42780481320787,193.7159073378636,37.13999276931918,61.4822485168468,170.985194069933,177.33209757084046,97.94852856947453,75.89105520475853,151.63287084279384,69.73026942684857,102.95700156251482,133.70215894106713,62.17828290203266,371.42957123128656,124.7210497995236,120.2301950057516,256.39024494407215,84.1576272005109,113.66376299253395,179.56202545188057,179.44947490414407,149.31563855271267,116.41773351613642,66.3712359851769,102.56867539807955,52.00260324496054,68.45888174737314,111.4438121771925,35.893200359556104,47.204142254822095,109.13083855604184
2022-12-22,151.69257711677827,215.29423535104493,97.39358964194425,194.2392864264652,36.683657258412445,61.411592619965695,171.0206637449557,176.0570231154143,98.05022871392381,75.88703773972478,151.54499893286967,69.25617223919235,102.86381755220953,133.33954246462915,62.14375967443196,371.45393547556546,124.73053283980302,120.01325075188429,256.76957958810124,84.18870055017646,114.93186069623256,180.3134095909516,179.36805106154685,149.40389541174602,116.41362089361836,66.27938080093504,102.67598084924744,52.01760561693477,68.63853674886741,111.38092903582687,35.791638488358,46.822395810008345,108.1464435851038
2022-12-23,151.20751367665517,214.74848589691942,97.15200980076096,194.95394267685845,36.12877780000636,61.279363504442415,171.1695267083688,174.99724097871342,98.35008423570058,75.87420911208844,151.43462900225438,68.66237802192299,102.63539180466728,132.83551318024698,62.13889586932052,371.62970699512766,124.68890431594284,119.64154101960484,256.97411782417396,84.14302186363646,115.85950081811346,181.0865407628912,179.33894194105747,149.50302055711992,116.35565254025347,66.07548303228768,102.7293765842638,52.32924388831878,68.98453046132582,111.25171761012925,35.67277831710288,46.30788861561219,107.2675185966441
2022-12-27,151.290578360269,214.74098403414519,96.93161463667937,194.90977196444848,35.688447912662085,60.93857005746043,171.21947286661032,175.17757112385814,98.67136545547338,75.87494149812522,151.43031823612347,68.45948157101189,102.63704725130816,132.6750798284101,62.163644552904216,371.5943567781259,124.06467564515278,119.7915557946068,257.33432956377914,84.13425957724897,116.8248242232454,183.5051995332422,179.3583126798216,149.7252052751871,116.1688563422612,65.59819960127773,102.70821003803705,52.71835607626023,69.24175541384315,111.12600265662748,35.868854878545015,45.7977038473019,107.33197625548563
2022-12-28,151.9800553679321,214.52621088508022,96.93632754135218,194.94832448803234,35.14673742912987,60.86105648019359,171.2159695621988,174.58951854084313,98.67388373383007,75.78048751056929,151.45510543764422,68.1892873405979,102.75253429988756,132.12662449598022,62.02080140681911,371.6252240021032,123.32557703727478,119.97317310670684,257.87923376370634,84.05043266201976,117.22763923573028,185.4105899853617,179.35135678865845,149.12261362711203,116.38210626976937,65.46972651988696,102.71142409757081,52.8904387750495,69.23730848064208,111.18314022256752,35.94139185570623,45.02946545658544,107.00438245191484
2022-12-29,151.04151185454083,213.90481104743836,95.68428080236542,195.26074718208514,34.214166920345306,60.82908119692148,171.01378818685671,173.59468796444688,98.99572938204061,75.96669902947544,151.30411185481935,67.94230946538399,101.59212633747865,131.04098656406177,62.05231454248811,371.1437729940489,123.54267734992337,119.80965275292158,256.7992478023692,84.04623598143607,118.06467136325477,185.55047315406011,179.16086528478897,149.20354975590274,116.18058102011194,65.44767502095401,102.57873880706518,53.07232421598819,69.49812564143552,111.16230893714862,36.002863749240746,43.93373352782952,106.58112378951448
2022-12-30,149.76042577873375,212.9207488424244,94.47201609427177,195.27184927158396,33.44386823811678,60.767507498374954,170.61336078750296,172.92976521356155,99.14454591299312,76.06509062711694,150.70535747944203,67.78989949934272,100.21019748760754,130.54868346530824,62.03894794361417,370.6751491313722,123.52848522527208,119.63002749820066,255.6729723086965,84.05036662153515,118.72845662476607,185.10453814631106,178.62213495309058,149.14291594525278,116.04916390965647,65.4669958966565,102.26257966018711,53.32252281082636,69.58117039373712,111.17760301361517,36.18778878411985,42.93294548144744,106.47078705131557
