Date,AAPL_ma50,AMT_ma50,AMZN_ma50,BA_ma50,BAC_ma50,BHP_ma50,COR_ma50,CVX_ma50,DUK_ma50,DVA_ma50,ECL_ma50,GE_ma50,GOOGL_ma50,JPM_ma50,KO_ma50,LLY_ma50,META_ma50,MMM_ma50,MSFT_ma50,NEE_ma50,NKE_ma50,NVDA_ma50,PEP_ma50,PG_ma50,PLD_ma50,RIO_ma50,SBUX_ma50,SLB_ma50,SO_ma50,SPG_ma50,VZ_ma50,WFC_ma50,XOM_ma50
2021-07-29,133.29206588745117,251.57938751220703,172.6034393310547,237.475,37.80268165588379,58.95057800292969,113.08697189331055,93.51322143554688,90.93024673461915,121.09519973754882,205.93942810058593,81.9504866027832,123.25736999511719,145.15131378173828,50.69448608398437,216.94573974609375,340.75805114746095,175.07742156982422,260.0087237548828,69.60341796875,141.73833389282225,182.92351654052734,138.60308532714845,127.45170562744141,114.54222412109375,64.6611474609375,108.39948791503906,30.337484550476074,56.3829434967041,109.2510073852539,48.0726441192627,42.13046569824219,54.296358337402346
2021-07-30,133.70891525268556,252.2874267578125,172.69922943115233,237.51619995117187,37.73868263244629,59.02125671386719,113.15333740234375,93.48830917358399,91.00089157104492,121.05579971313476,206.09383758544922,81.93438842773438,123.68040008544922,144.99495025634766,50.75456146240234,217.85630004882813,341.6113458251953,175.021708984375,260.8249136352539,69.70856735229492,142.41374252319335,184.00893829345702,138.83620483398437,127.57357635498047,114.7898080444336,64.66312057495117,108.62133987426758,30.279502906799316,56.380972900390624,109.34605560302734,48.06392860412598,42.12617332458496,54.27109855651855
2021-08-02,134.06748123168944,252.92197509765626,172.78302947998046,237.47,37.66908477783203,59.089558334350585,113.20538528442383,93.45371841430664,91.07100051879883,121.02199981689454,206.17493377685548,81.87558044433594,124.07054016113281,144.83241943359374,50.80311134338379,218.76841064453126,342.27743957519533,174.94935302734376,261.5737225341797,69.80041046142578,143.10720474243163,185.03533660888672,139.02451751708983,127.6627182006836,115.0079052734375,64.67404830932617,108.7903695678711,30.21959789276123,56.381331329345706,109.43261444091797,48.05707679748535,42.12729293823242,54.248525848388674
2021-08-03,134.4992951965332,253.58631195068358,172.94618927001954,237.35539978027344,37.60064674377441,59.190505294799806,113.27581436157226,93.42647567749023,91.13806869506836,121.03419982910157,206.28331604003907,81.83380966186523,124.48901031494141,144.66803680419923,50.85294509887695,219.8556964111328,342.9768969726563,174.93481231689452,262.39303802490235,69.90087203979492,143.86058334350585,185.99901031494142,139.22171081542967,127.79076873779297,115.24542785644532,64.73081115722657,108.9452507019043,30.163899383544923,56.376852111816405,109.5774119567871,48.04767265319824,42.14502220153808,54.23562713623047
2021-08-04,134.89015335083008,254.20778228759767,173.05591918945314,237.13919982910156,37.522721939086914,59.285113220214846,113.41183517456055,93.33148544311524,91.21712020874024,121.27299987792969,206.34103149414062,81.79590209960938,124.83048034667969,144.45669250488282,50.884404525756835,221.04645935058593,343.66197082519534,174.8458123779297,263.0908721923828,70.01737808227539,144.6000505065918,186.9305191040039,139.3565298461914,127.89099609375,115.45706680297852,64.77391464233398,109.05334732055664,30.088742294311523,56.36986473083496,109.66964752197265,48.03089981079101,42.14334274291992,54.186002807617186
2021-08-05,135.28711608886718,254.77890838623046,173.17285919189453,236.9231997680664,37.47028091430664,59.366092681884766,113.54534057617188,93.28416961669922,91.33551803588867,121.4581999206543,206.41324768066406,81.76711868286132,125.19264022827149,144.31212554931642,50.92340606689453,222.30543212890626,344.36482482910156,174.77731079101562,263.8291342163086,70.15775894165039,145.37211624145507,187.9273666381836,139.48788696289063,127.98376037597656,115.69707641601562,64.7839315032959,109.17408340454102,30.027844047546388,56.38240592956543,109.85702575683594,48.02141372680664,42.16395568847656,54.16701316833496
2021-08-06,135.67125900268556,255.31783782958985,173.25263916015626,236.72239990234374,37.43834197998047,59.43360191345215,113.66065811157226,93.24527725219727,91.44014450073242,121.70959991455078,206.51140716552734,81.72691101074219,125.52710006713868,144.24883514404297,50.96060089111328,223.51557250976563,345.08106506347656,174.7168682861328,264.57071502685545,70.29852386474609,146.0740608215332,188.859677734375,139.61961517333984,128.06182678222658,115.93571716308594,64.78651161193848,109.29104598999024,29.970590476989745,56.39996383666992,110.02551498413087,48.01259155273438,42.21214714050293,54.14766502380371
2021-08-09,136.0853305053711,255.82481750488282,173.3643994140625,236.35380004882813,37.406629486083986,59.4700505065918,113.76165771484375,93.1958106994629,91.5499575805664,121.94739990234375,206.56567901611328,81.55666091918945,125.90267990112305,144.13578125,50.98957916259766,224.8324838256836,345.6576531982422,174.61507843017577,265.3328042602539,70.4470979309082,146.76241317749023,189.8201303100586,139.78465789794922,128.213017578125,116.19202682495117,64.75357704162597,109.3746176147461,29.90912811279297,56.42128410339355,110.1271354675293,48.00324089050293,42.251370697021486,54.12330062866211
2021-08-10,136.50293151855467,256.2178686523437,173.46200927734375,236.12899993896485,37.39205024719238,59.52424797058106,113.84350250244141,93.1651626586914,91.66942855834961,122.20099990844727,206.65203247070312,81.45895401000976,126.28197006225587,144.06065856933594,51.02497009277344,226.18330810546874,346.3049664306641,174.54867950439453,266.0507543945312,70.59101760864257,147.45707077026367,190.5579019165039,139.9248663330078,128.36832901000977,116.41782073974609,64.7461400604248,109.42196868896484,29.8560506439209,56.44439590454102,110.21255798339844,47.99667526245117,42.309709548950195,54.11989685058594
2021-08-11,136.9321580505371,256.588984375,173.53546936035156,235.82420013427733,37.37732612609863,59.54912826538086,113.93869750976563,93.09705612182617,91.79569580078125,122.45879989624024,206.7681948852539,81.3494955444336,126.62637023925781,143.98740295410155,51.05925537109375,227.4560385131836,346.92091247558596,174.52012268066406,266.8231951904297,70.78272369384766,148.17015670776368,191.24436309814453,140.08208770751952,128.56701599121095,116.59826202392578,64.67480690002441,109.49011199951173,29.78077018737793,56.483811645507814,110.22554229736328,47.99352233886719,42.37727661132813,54.0820964050293
2021-08-12,137.40577682495118,256.9319287109375,173.60497955322265,235.47540008544922,37.365958023071286,59.55768577575684,114.03389266967774,92.99955642700195,91.9028384399414,122.69199996948242,206.86673736572266,81.25488647460938,126.99966018676758,143.92567962646484,51.0915470123291,228.71928863525392,347.59020263671874,174.4875360107422,267.65344787597655,70.97517776489258,148.87761672973633,191.86940368652344,140.2290069580078,128.76107131958008,116.76507110595703,64.59068397521973,109.55046554565429,29.649077033996583,56.5164192199707,110.22743103027344,47.986987075805665,42.462425994873044,54.033332672119144
2021-08-13,137.913466796875,257.32064178466794,173.71193969726562,235.1582000732422,37.33576690673828,59.603167343139646,114.09599975585938,92.89865142822265,91.99787048339844,122.875,207.02562225341796,81.13551971435547,127.40663009643555,143.82825744628906,51.128457946777345,229.92774505615233,348.33221557617185,174.4334002685547,268.5741265869141,71.1824072265625,149.60544540405274,192.5127215576172,140.39307464599608,128.92345428466797,116.9651124572754,64.53706016540528,109.66541290283203,29.493370246887206,56.547499618530274,110.24534744262695,47.97879806518554,42.539487228393554,53.96972129821777
2021-08-16,138.4147183227539,257.6787286376953,173.80470947265624,234.74100006103515,37.29886688232422,59.598413162231445,114.16549499511719,92.76369308471679,92.12897323608398,123.1016000366211,207.14760620117187,81.0079393005371,127.77925003051757,143.7063122558594,51.159011611938475,231.26077178955077,349.05564758300784,174.3680517578125,269.42976837158204,71.3995492553711,150.3546122741699,192.98705871582033,140.5823538208008,129.10276626586915,117.18741119384765,64.44172492980957,109.77871978759765,29.328706092834473,56.59593421936035,110.24738464355468,47.96706489562988,42.58922348022461,53.886178436279295
2021-08-17,138.89743301391601,258.03674072265625,173.84865966796875,234.13220001220702,37.26103477478027,59.519177017211916,114.22595794677734,92.63787551879882,92.25147430419922,123.38020004272461,207.3180661010742,80.85977462768555,128.11018005371093,143.56308044433592,51.189537811279294,232.2504037475586,349.4925848388672,174.2948193359375,270.19674041748044,71.61444686889648,151.0667286682129,193.35503143310547,140.77052093505858,129.2778108215332,117.41160339355469,64.35164665222167,109.88610778808594,29.16404193878174,56.639902420043946,110.17129974365234,47.960462951660155,42.62303970336914,53.80289100646973
2021-08-18,139.28808013916014,258.38444061279296,173.7857696533203,233.45700012207033,37.22208442687988,59.35214714050293,114.24755554199218,92.44563140869141,92.38477569580078,123.60919998168946,207.46140411376953,80.70959716796875,128.42072021484375,143.4054571533203,51.2128345489502,233.19384765625,349.9275238037109,174.17078002929688,270.9529034423828,71.84412002563477,151.75459732055663,193.6718844604492,140.95423919677734,129.4526695251465,117.58810928344727,64.21029678344726,109.97305603027344,28.990801544189452,56.69794456481934,110.06442642211914,47.942520751953126,42.65231719970703,53.67897758483887
2021-08-19,139.6777523803711,258.8212646484375,173.69236968994142,232.7390002441406,37.18238883972168,59.16863624572754,114.29203353881836,92.22663772583007,92.50070068359375,123.84339981079101,207.62043518066406,80.54965545654296,128.7263800048828,143.26175018310548,51.245859451293946,234.07113830566405,350.42439697265627,174.04148529052733,271.8073364257813,72.07042694091797,152.40929397583008,194.15899353027345,141.19171966552733,129.66022796630858,117.7776742553711,64.06759323120117,110.0367008972168,28.81317771911621,56.759279022216795,109.96744277954102,47.92455955505371,42.68097633361816,53.51555946350098
2021-08-20,140.11689208984376,259.2186706542969,173.54266967773438,232.02560028076172,37.15778877258301,58.984016036987306,114.27345474243164,91.99653472900391,92.61685928344727,124.06039962768554,207.79421112060547,80.41183166503906,129.03984008789064,143.17319915771483,51.266984100341794,234.81223541259766,350.9620263671875,173.91030029296874,272.7390057373047,72.3092643737793,153.123349609375,194.83602569580077,141.39101013183594,129.85098663330078,117.93818801879883,63.92605781555176,110.09074752807618,28.651562881469726,56.83314613342285,109.89350784301757,47.90424995422363,42.7283113861084,53.350531845092775
2021-08-23,140.56159072875977,259.61884246826173,173.46170959472656,231.46800018310546,37.140084228515626,58.80272369384765,114.27887847900391,91.81953247070312,92.70417297363281,124.26359954833984,207.95873748779297,80.2808219909668,129.41047012329102,143.1235089111328,51.27986343383789,235.6763821411133,351.6031463623047,173.7939010620117,273.6636535644531,72.51331466674804,153.85622146606445,195.66115234375,141.57936279296874,130.0452066040039,118.11180557250977,63.78351272583008,110.14803939819336,28.510531120300293,56.89578742980957,109.83660537719726,47.882393493652344,42.76819717407226,53.23535873413086
2021-08-24,140.9428825378418,259.89791595458985,173.3836196899414,230.99380004882812,37.14232055664063,58.64013114929199,114.27315322875977,91.66161697387696,92.76848114013671,124.46779968261718,208.13468383789063,80.2126139831543,129.7867901611328,143.14216003417968,51.288327026367185,236.4034051513672,352.1773376464844,173.70414154052733,274.5095166015625,72.71586868286133,154.60538909912108,196.4147021484375,141.71506530761718,130.21650131225587,118.20922622680663,63.68263900756836,110.20608062744141,28.39942081451416,56.94249137878418,109.84873947143555,47.85604476928711,42.83203147888184,53.13016075134277
2021-08-25,141.31586700439453,260.1539883422852,173.2996697998047,230.48360015869142,37.156484298706054,58.49607986450195,114.26337173461914,91.47411224365234,92.82460021972656,124.61039978027344,208.31198516845703,80.15787460327148,130.19998001098634,143.26545776367186,51.30047050476074,237.20180694580077,352.8094671630859,173.62028381347656,275.3733267211914,72.92347198486328,155.37259674072266,197.29807800292969,141.83779113769532,130.38306686401367,118.34714584350586,63.595145797729494,110.28396560668945,28.290025787353514,56.98223320007324,109.89417404174804,47.82645523071289,42.907511978149415,52.986293716430666
2021-08-26,141.66263916015626,260.48848052978514,173.200419921875,229.9682000732422,37.164311752319335,58.353613204956055,114.24169631958007,91.27446640014648,92.89637008666992,124.75399993896484,208.55567779541016,80.0950796508789,130.61334014892577,143.38403533935548,51.316477890014646,238.0041195678711,353.4747619628906,173.61854949951172,276.1991372680664,73.12721237182618,156.08102661132813,198.1481610107422,141.97738739013673,130.5798634338379,118.51884613037109,63.511959838867185,110.34817657470703,28.177391090393066,57.05086944580078,109.92344177246093,47.802235260009766,42.9764412689209,52.83290771484375
2021-08-27,141.99802185058593,260.7869476318359,173.06080993652344,229.61880004882812,37.21444396972656,58.29149208068848,114.28467071533203,91.14721298217773,92.95398132324219,124.89799987792969,208.85279357910156,80.12864318847656,131.0585501098633,143.61019470214845,51.329357376098635,238.74781188964843,354.19639587402344,173.6430584716797,276.9685275268555,73.29949783325195,156.83633377075196,198.9425405883789,142.09640502929688,130.75199020385742,118.68121475219726,63.48305053710938,110.42697174072265,28.112783241271973,57.11016212463379,110.03299133300781,47.78280143737793,43.111496963500976,52.736599349975585
2021-08-30,142.44872772216797,261.2674057006836,172.9954800415039,229.225,37.26811698913574,58.27770500183105,114.39185638427735,91.08782623291016,93.06401473999023,125.08819992065429,209.24901153564454,80.17549285888671,131.54814010620117,143.85882202148437,51.373699264526365,239.61219482421876,355.2153143310547,173.7493588256836,277.8423565673828,73.50624282836914,157.61027786254883,199.75099548339844,142.29254425048828,130.97238174438476,118.94548294067383,63.48792610168457,110.5469287109375,28.055417671203614,57.19915199279785,110.19405181884765,47.77542129516601,43.23972053527832,52.65768196105957
